INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
63189242,06/28/2009,02:25:00,BROOKLYN,OUTSIDE,90,0.0,STREET,BAR/NIGHT CLUB,998844,196835,40.70694,-73.947361
87811201,11/23/2012,22:18:00,BRONX,INSIDE,45,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1032947,238316,40.820673,-73.824057
231325837,07/24/2021,21:57:00,BROOKLYN,INSIDE,67,0.0,COMMERCIAL,BEAUTY/NAIL SALON,1000203,173774,40.643634,-73.942513
220301338,11/10/2020,00:22:00,BRONX,OUTSIDE,43,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1020001,240182,40.825849,-73.870821
152910971,05/09/2016,20:40:00,BRONX,OUTSIDE,46,0.0,DWELLING,MULTI DWELL - APT BUILD,1011539,251547,40.857073,-73.901351
64116656,07/24/2009,02:11:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1010843,170323,40.634144,-73.904189
225602529,03/14/2021,05:00:00,BRONX,OUTSIDE,44,0.0,STREET,,1006490,244533,40.83784212093,-73.91962775174
214184456,06/14/2020,23:10:00,MANHATTAN,OUTSIDE,33,0.0,STREET,,1001858,246496,40.843241,-73.936359
293476198,09/17/2024,16:50:00,QUEENS,OUTSIDE,113,0.0,STREET,,1050329,186834,40.679255,-73.761762
75466852,11/08/2010,23:22:00,BROOKLYN,INSIDE,67,0.0,COMMERCIAL,RESTAURANT/DINER,1003158,176704,40.651669,-73.931858
88483359,01/08/2013,03:50:00,MANHATTAN,OUTSIDE,28,0.0,STREET,,997662,233285,40.806981,-73.95155
26929480,02/18/2007,02:39:00,BROOKLYN,INSIDE,81,0.0,COMMERCIAL,BAR/NIGHT CLUB,1004413,191572,40.692483,-73.92729
68566526,12/05/2009,10:04:00,BRONX,INSIDE,44,0.0,DWELLING,,1007942,243354,40.834602,-73.914383
85416760,06/24/2012,01:35:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,994837,184600,40.673355,-73.961832
74279273,08/22/2010,20:00:00,MANHATTAN,OUTSIDE,30,0.0,DWELLING,MULTI DWELL - APT BUILD,997638,239786,40.824824,-73.951624
50703401,09/01/2008,01:57:00,BROOKLYN,OUTSIDE,90,0.0,STREET,,997250,197948,40.709999,-73.95311
71421996,02/21/2010,04:53:00,MANHATTAN,INSIDE,7,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,987063,198657,40.711945,-73.989853
266427564,04/09/2023,00:02:00,MANHATTAN,OUTSIDE,25,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1002205,230918,40.800477,-73.935145
48440045,07/19/2008,02:07:00,BRONX,OUTSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010580,236353,40.81538,-73.904878
190374314,11/25/2018,00:09:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1010437,184266,40.672408,-73.905596
232888021,08/29/2021,20:19:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007915,183324,40.669828,-73.914691
209281505,02/09/2020,07:54:00,BRONX,OUTSIDE,41,0.0,OTHER,,1013106,236597,40.816034,-73.895748
39505761,03/01/2008,20:41:00,BROOKLYN,OUTSIDE,90,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,994402,196047,40.704785,-73.963384
85104601,06/05/2012,16:26:00,QUEENS,OUTSIDE,113,0.0,STREET,,1046315,187088,40.67998073847,-73.7762339072
10713405,03/20/2006,02:45:00,QUEENS,OUTSIDE,114,0.0,STREET,,1011160,216712,40.76146,-73.902859
144425809,07/11/2015,00:04:00,STATEN ISLAND,OUTSIDE,123,0.0,STREET,,935581,142994,40.55902767,-74.17515216
51624421,09/24/2008,00:42:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,995962,188712,40.68465,-73.957769
213772741,06/02/2020,11:30:00,BRONX,OUTSIDE,40,0.0,STREET,,1003517,235593,40.81330307,-73.93039618
214947248,07/05/2020,01:30:00,BRONX,OUTSIDE,47,0.0,STREET,,1024488,268434,40.903372,-73.854439
172915169,12/23/2017,05:00:00,QUEENS,OUTSIDE,115,0.0,STREET,,1022798,215123,40.757056,-73.860859
61223903,04/27/2009,02:30:00,QUEENS,OUTSIDE,105,0.0,STREET,,1057262,177042,40.65231504,-73.73687353
284021247,03/19/2024,18:58:00,BRONX,OUTSIDE,43,0.0,STREET,,1021814,236899,40.816838,-73.864287
233307768,09/08/2021,23:32:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,998958,227092,40.789982,-73.946882
82310549,12/22/2011,23:37:00,QUEENS,OUTSIDE,113,0.0,STREET,,1050144,191359,40.69166768,-73.76238585
317949515,12/24/2025,12:59:00,MANHATTAN,INSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1000644,225855,40.786591,-73.940799
184102923,06/18/2018,21:46:00,MANHATTAN,OUTSIDE,30,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999961,242121,40.831238,-73.943227
67340213,10/31/2009,21:20:00,QUEENS,OUTSIDE,113,0.0,STREET,,1050321,191419,40.691839,-73.761745
68376156,12/01/2009,22:30:00,QUEENS,OUTSIDE,103,0.0,STREET,,1042459,192547,40.69498233,-73.79008763
161486738,01/31/2017,22:45:00,QUEENS,OUTSIDE,102,0.0,STREET,,1024875,191367,40.691844,-73.853504
88089219,12/12/2012,14:55:00,QUEENS,OUTSIDE,103,0.0,COMMERCIAL,,1037070,195060,40.701923,-73.809503
153511244,05/29/2016,01:29:00,BRONX,OUTSIDE,48,0.0,STREET,,1016293,250009,40.852834,-73.884172
236403182,11/17/2021,17:06:00,BRONX,OUTSIDE,47,0.0,STREET,,1022177,256769,40.871374,-73.862863
225387702,03/08/2021,21:30:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1001072,236699,40.816344,-73.939224
32786996,06/27/2007,01:10:00,QUEENS,OUTSIDE,113,0.0,STREET,,1048367,187632,40.681459,-73.768827
165387255,05/30/2017,23:54:00,QUEENS,OUTSIDE,109,0.0,STREET,,1038604,216871,40.76177,-73.803791
16895040,06/25/2006,15:14:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1013650,180269,40.661434,-73.894032
29098921,05/17/2007,23:45:00,BRONX,OUTSIDE,43,0.0,STREET,GAS STATION,1021238,243406,40.834694,-73.866334
38077249,01/21/2008,04:09:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,998224,186767,40.6793,-73.949616
274082236,09/07/2023,21:12:00,BRONX,OUTSIDE,46,0.0,STREET,,1007048,250417,40.853983,-73.917587
185483180,07/22/2018,02:22:00,QUEENS,OUTSIDE,105,0.0,STREET,,1055097,196592,40.706003,-73.744469
94746295,02/03/2014,02:35:00,BRONX,OUTSIDE,44,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1004050,244191,40.836903,-73.928444
225621191,03/14/2021,23:21:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,996547,184480,40.673024,-73.955668
137696454,07/13/2014,01:20:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,998326,189617,40.687121,-73.949243
230311078,07/01/2021,23:07:00,MANHATTAN,INSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999192,230148,40.798369,-73.94603
315789975,11/08/2025,20:34:00,BRONX,OUTSIDE,41,0.0,STREET,,1014160,239740,40.82465579,-73.89192891
148971010,01/01/2016,02:50:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1001179,192507,40.69505,-73.938948
275357002,10/03/2023,21:58:00,BRONX,OUTSIDE,46,0.0,STREET,,1012197,250424,40.853988,-73.898976
153930441,06/12/2016,19:15:00,QUEENS,INSIDE,110,0.0,DWELLING,MULTI DWELL - APT BUILD,1021838,210886,40.745432,-73.864348
274886730,09/24/2023,18:50:00,BRONX,OUTSIDE,46,0.0,STREET,,1005922,248300,40.848176,-73.921664
79158308,06/06/2011,03:50:00,QUEENS,OUTSIDE,103,0.0,STREET,MULTI DWELL - APT BUILD,1042977,195798,40.703904,-73.788189
121540434,04/22/2014,00:50:00,BRONX,OUTSIDE,47,0.0,STREET,,1027857,263316,40.88931,-73.842285
156920837,09/21/2016,22:47:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,999709,176489,40.651085,-73.944285
216972670,08/24/2020,22:40:00,QUEENS,OUTSIDE,101,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1053494,161531,40.609781,-73.75061
94522791,01/18/2014,15:48:00,BROOKLYN,OUTSIDE,69,0.0,STREET,,1012016,169344,40.631454,-73.899967
248001905,07/13/2022,14:10:00,QUEENS,OUTSIDE,105,0.0,STREET,,1053360,187203,40.68023592,-73.75083163
39008805,02/09/2008,13:14:00,BROOKLYN,OUTSIDE,73,0.0,DWELLING,MULTI DWELL - APT BUILD,1009910,184163,40.672134,-73.907498
235088037,10/16/2021,05:40:00,BRONX,OUTSIDE,43,0.0,STREET,,1017346,241610,40.829779,-73.880406
33886852,08/20/2007,21:41:00,BRONX,OUTSIDE,42,0.0,STREET,,1013824,242933,40.83342078,-73.89312888
147642350,11/09/2015,17:26:00,BRONX,INSIDE,44,0.0,COMMERCIAL,GROCERY/BODEGA,1007933,241724,40.83012,-73.91442
221346750,12/04/2020,03:30:00,QUEENS,OUTSIDE,103,0.0,STREET,,1037451,193561,40.69779704,-73.80813933
304263629,04/05/2025,17:45:00,BRONX,OUTSIDE,46,0.0,STREET,,1009234,247586,40.846216,-73.909699
232862316,08/27/2021,12:28:00,BRONX,OUTSIDE,50,0.0,STREET,,1011677,259906,40.880015,-73.900815
79378927,06/18/2011,00:51:00,BRONX,OUTSIDE,46,0.0,STREET,,1009460,248590,40.848963,-73.908877
34377236,09/13/2007,22:46:00,BRONX,OUTSIDE,42,0.0,STREET,,1011631,238408,40.821017,-73.901071
249193492,08/07/2022,18:14:00,QUEENS,OUTSIDE,105,0.0,STREET,,1053257,178273,40.65572597,-73.75129439
155590534,08/08/2016,09:45:00,BROOKLYN,INSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1015828,179159,40.658372,-73.886184
54968481,12/17/2008,19:22:00,BRONX,OUTSIDE,42,0.0,STREET,,1011765,244086,40.83659209,-73.90056472
163631342,04/08/2017,02:00:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1007571,194083,40.699361,-73.915894
67847583,11/14/2009,21:25:00,BROOKLYN,INSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001139,192774,40.695791,-73.939095
85420900,06/24/2012,03:18:00,STATEN ISLAND,OUTSIDE,122,0.0,STREET,,966104,154759,40.59143527,-74.06533628
63904920,07/20/2009,14:21:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1008245,183796,40.67113000169,-73.9135020552
86033844,08/01/2012,00:40:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1013069,181660,40.665245,-73.896119
45789773,04/19/2008,02:04:00,BRONX,OUTSIDE,40,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1005407,235915,40.814191,-73.923568
243251039,04/09/2022,00:21:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,999433,236538,40.81591307653,-73.94514930665
33654457,08/09/2007,15:28:00,MANHATTAN,INSIDE,28,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998486,230978,40.800655,-73.948582
32835035,07/01/2007,11:28:00,BROOKLYN,OUTSIDE,77,0.0,STREET,GROCERY/BODEGA,1003019,183622,40.670658,-73.932338
54101450,11/17/2008,08:58:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,997364,192889,40.696112,-73.952708
139015127,10/03/2014,22:48:00,STATEN ISLAND,OUTSIDE,120,0.0,STREET,,960126,172813,40.640976,-74.086923
145558577,08/21/2015,23:40:00,QUEENS,OUTSIDE,114,0.0,STREET,,1006886,214138,40.754409,-73.918297
137473303,06/28/2014,22:55:00,MANHATTAN,OUTSIDE,23,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999998,226211,40.787568,-73.943131
88498445,01/09/2013,18:35:00,BROOKLYN,OUTSIDE,71,0.0,STREET,,996107,182879,40.66863,-73.957258
92431848,09/04/2013,00:20:00,BRONX,OUTSIDE,42,0.0,STREET,,1015357,242536,40.832327,-73.887588
137480317,06/29/2014,03:27:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1006375,181512,40.664858,-73.920246
222446417,12/31/2020,00:42:00,BRONX,INSIDE,44,0.0,COMMERCIAL,SMALL MERCHANT,1010083,244762,40.838455,-73.906637
88085303,12/11/2012,22:15:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001260,216777,40.761665,-73.938595
64318200,08/02/2009,01:10:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1008189,185754,40.67649616,-73.91369555
55432891,01/04/2009,18:45:00,BRONX,OUTSIDE,46,0.0,STREET,,1005829,248640,40.84911,-73.922002
71928918,03/26/2010,14:54:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1014738,181407,40.664553,-73.890104
48480864,07/19/2008,17:20:00,BROOKLYN,OUTSIDE,75,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1014380,184565,40.673224,-73.891381
280245040,01/09/2024,17:21:00,BRONX,OUTSIDE,42,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010069,244367,40.837377,-73.906692
79924835,07/21/2011,23:45:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1001856,193159,40.696846,-73.936508
151747519,04/01/2016,16:01:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,997180,174895,40.646716,-73.953404
23525528,07/24/2006,07:18:00,BROOKLYN,INSIDE,75,0.0,DWELLING,MULTI DWELL - APT BUILD,1017922,178646,40.656965,-73.878642
184396803,06/24/2018,23:02:00,BROOKLYN,OUTSIDE,81,0.0,STREET,,1005319,190473,40.68946429526,-73.92402908995
278085501,11/26/2023,15:30:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1008245,183796,0.0,0.0
28883127,05/05/2007,00:39:00,BROOKLYN,INSIDE,71,0.0,DWELLING,MULTI DWELL - APT BUILD,1000499,180806,40.662934,-73.941429
212640534,05/03/2020,04:36:00,BRONX,OUTSIDE,40,0.0,STREET,,1006229,234035,40.809021,-73.920602
62927378,06/19/2009,20:55:00,BRONX,OUTSIDE,47,0.0,STREET,,1021171,258964,40.87739338,-73.86649088
92228867,08/21/2013,02:50:00,BRONX,OUTSIDE,52,0.0,STREET,,1010437,252483,40.8596434,-73.90533112
173696361,01/16/2018,02:00:00,BRONX,OUTSIDE,46,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1005837,248069,40.84755,-73.921974
139042126,10/06/2014,09:50:00,BROOKLYN,OUTSIDE,67,0.0,VEHICLE,,999964,175043,40.64711526,-73.94337312
44662319,03/19/2008,21:30:00,BRONX,OUTSIDE,47,0.0,STREET,,1020719,258202,40.87530381,-73.86812949
143582956,06/09/2015,20:41:00,BRONX,OUTSIDE,40,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1007753,235352,40.812633,-73.915093
155509204,08/05/2016,03:05:00,BRONX,OUTSIDE,41,0.0,STREET,,1012075,239818,40.824877,-73.89946
91623301,07/14/2013,23:37:00,BRONX,OUTSIDE,42,0.0,STREET,,1015667,243850,40.835941,-73.886465
214467131,06/22/2020,02:27:00,BRONX,OUTSIDE,42,0.0,STREET,MULTI DWELL - APT BUILD,1013251,243004,40.833619,-73.895199
79499792,06/25/2011,21:15:00,BRONX,OUTSIDE,47,0.0,STREET,,1020717,259937,40.88006585,-73.86812727
72058236,04/04/2010,22:10:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1007937,189348,40.686362,-73.914591
72845444,05/23/2010,02:12:00,QUEENS,OUTSIDE,105,0.0,STREET,MULTI DWELL - APT BUILD,1049893,181009,40.663271,-73.763393
230311080,07/01/2021,13:50:00,MANHATTAN,OUTSIDE,30,0.0,STREET,,996942,237602,40.818831,-73.954142
282363027,02/16/2024,22:30:00,BRONX,INSIDE,40,0.0,STREET,MULTI DWELL - APT BUILD,1010360,235031,40.811752,-73.905676
24264432,09/11/2006,18:22:00,BROOKLYN,INSIDE,70,0.0,DWELLING,MULTI DWELL - APT BUILD,994575,177427,40.653675,-73.962788
142918423,05/14/2015,20:00:00,BROOKLYN,OUTSIDE,76,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,982347,184973,40.674386,-74.006858
46421624,05/13/2008,01:02:00,BROOKLYN,INSIDE,77,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001597,185351,40.675414,-73.937462
71415529,02/20/2010,14:49:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,999839,190667,40.69,-73.943784
81341796,10/23/2011,20:58:00,MANHATTAN,INSIDE,25,0.0,DWELLING,MULTI DWELL - APT BUILD,1001383,234101,40.809223,-73.93811
282705914,02/23/2024,19:00:00,BRONX,OUTSIDE,49,0.0,STREET,,1021688,248215,40.847899,-73.864683
54324350,11/22/2008,18:00:00,BROOKLYN,OUTSIDE,75,0.0,STREET,MULTI DWELL - APT BUILD,1013546,180558,40.662229,-73.894405
160413348,01/18/2017,20:15:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1000828,240292,40.826216,-73.9401
213187659,05/15/2020,19:47:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,997241,193691,40.698304,-73.953147
25586130,12/03/2006,21:30:00,BRONX,OUTSIDE,46,0.0,DWELLING,MULTI DWELL - APT BUILD,1012077,249073,40.850289,-73.899418
234928488,10/13/2021,15:01:00,MANHATTAN,OUTSIDE,32,0.0,STREET,,1002097,238548,40.821418,-73.935515
86537761,08/31/2012,14:35:00,BRONX,INSIDE,43,0.0,STREET,,1023692,244234,40.836954,-73.857459
235964023,11/06/2021,11:58:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1020925,186302,40.677957,-73.867775
206847122,12/26/2019,04:25:00,QUEENS,OUTSIDE,114,0.0,STREET,,1005335,213623,40.752999,-73.923895
249133818,08/05/2022,12:16:00,BROOKLYN,OUTSIDE,69,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1013965,175623,40.648673,-73.892913
269500428,06/07/2023,21:42:00,MANHATTAN,OUTSIDE,23,0.0,STREET,,1001548,226899,40.7894445,-73.93753177
136996343,05/29/2014,19:32:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1001110,183920,40.67148,-73.939218
140105765,12/08/2014,18:06:00,STATEN ISLAND,OUTSIDE,121,0.0,STREET,,936721,172119,40.638977,-74.171252
144425811,07/11/2015,02:27:00,BROOKLYN,OUTSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009968,182502,40.667575,-73.907295
186787754,08/23/2018,19:30:00,BROOKLYN,OUTSIDE,75,0.0,STREET,MULTI DWELL - APT BUILD,1020002,184164,40.672093,-73.871114
38285830,01/24/2008,15:04:00,MANHATTAN,OUTSIDE,23,0.0,STREET,MULTI DWELL - APT BUILD,999483,228041,40.792592,-73.944985
52294530,10/18/2008,04:30:00,STATEN ISLAND,OUTSIDE,120,0.0,DWELLING,PVT HOUSE,939668,164658,40.618515,-74.160584
83439706,03/01/2012,20:17:00,QUEENS,OUTSIDE,105,0.0,STREET,,1058524,180038,40.660538,-73.732291
314407665,10/11/2025,17:24:00,BROOKLYN,OUTSIDE,75,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1014300,184310,40.672524,-73.891671
144699181,07/21/2015,20:05:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,999812,188204,40.68323955,-73.94389049
80991314,09/30/2011,23:40:00,QUEENS,OUTSIDE,101,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1047439,156662,40.596462,-73.772465
33075980,07/13/2007,22:14:00,BROOKLYN,OUTSIDE,77,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1001528,184382,40.672756,-73.937712
308261626,06/18/2025,01:59:00,BROOKLYN,OUTSIDE,75,0.0,DWELLING,PVT HOUSE,1020165,188886,40.685062,-73.870501
266069023,03/31/2023,22:25:00,QUEENS,OUTSIDE,114,0.0,STREET,,1008816,219240,40.768416,-73.911313
237362981,12/04/2021,21:55:00,BROOKLYN,INSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1009904,180751,40.662761,-73.907529
44536999,03/15/2008,03:31:00,BRONX,OUTSIDE,41,0.0,STREET,BAR/NIGHT CLUB,1013676,236661,40.816217,-73.893692
159826969,12/31/2016,21:00:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1008549,178741,40.65724607,-73.91242297
140273186,12/20/2014,14:48:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,999123,192745,40.69570473,-73.94636469
144425812,07/11/2015,03:10:00,QUEENS,OUTSIDE,101,0.0,STREET,,1047983,156242,40.595296,-73.77051
51981957,10/06/2008,19:50:00,QUEENS,OUTSIDE,105,0.0,DWELLING,PVT HOUSE,1058210,195849,40.703937,-73.73325
38517492,01/28/2008,20:45:00,MANHATTAN,INSIDE,33,0.0,DWELLING,MULTI DWELL - APT BUILD,1001730,246718,40.843852,-73.936823
87339333,10/20/2012,03:27:00,BROOKLYN,OUTSIDE,71,0.0,STREET,BAR/NIGHT CLUB,994817,180605,40.66239,-73.961909
168631300,08/30/2017,14:47:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1010184,182784,40.668341,-73.906514
56020062,01/24/2009,21:30:00,BROOKLYN,INSIDE,79,0.0,COMMERCIAL,BEAUTY/NAIL SALON,1000678,186993,40.679922,-73.94077
245857698,05/30/2022,01:53:00,BROOKLYN,INSIDE,73,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1010707,182887,40.668621,-73.904627
44797785,03/24/2008,17:21:00,BROOKLYN,INSIDE,77,1.0,TRANSIT,,1003358,182945,40.66879784,-73.93112014
92393425,09/01/2013,02:40:00,BRONX,OUTSIDE,42,0.0,STREET,,1011469,240320,40.82625642,-73.9016497
219500453,10/20/2020,19:04:00,BROOKLYN,OUTSIDE,67,0.0,STREET,MULTI DWELL - APT BUILD,1003257,177085,40.652716,-73.9315
232592536,08/22/2021,03:00:00,BRONX,OUTSIDE,42,0.0,STREET,,1013267,243664,40.83542901,-73.89513853
136867313,05/21/2014,22:30:00,BROOKLYN,OUTSIDE,75,0.0,STREET,,1015272,179615,40.659624,-73.88818833
239648527,01/25/2022,06:42:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,1008769,177614,40.654153,-73.911632
89903243,04/01/2013,15:45:00,BROOKLYN,OUTSIDE,79,0.0,STREET,,1000787,189717,40.687401,-73.940369
226139414,03/25/2021,19:50:00,BROOKLYN,OUTSIDE,83,0.0,STREET,,1010384,190019,40.688197,-73.905765
94317620,01/04/2014,22:30:00,BROOKLYN,OUTSIDE,73,0.0,STREET,,1007697,184269,40.672423,-73.915472
71807454,03/18/2010,01:22:00,MANHATTAN,OUTSIDE,34,0.0,STREET,,1005423,254031,40.863915,-73.923452
46162093,05/04/2008,06:43:00,BROOKLYN,INSIDE,83,0.0,DWELLING,MULTI DWELL - APT BUILD,1007479,191347,40.691852,-73.916235
91968295,08/03/2013,01:24:00,QUEENS,OUTSIDE,101,0.0,STREET,,1051959,160391,40.606664,-73.756151
229946095,06/22/2021,03:58:00,QUEENS,OUTSIDE,108,0.0,STREET,,1000080,208688,40.739464,-73.942874
178480481,04/21/2018,02:03:00,MANHATTAN,OUTSIDE,32,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998424,234705,40.810886,-73.948795
93645908,11/18/2013,16:56:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,995369,187427,40.681116,-73.95991
221098039,11/27/2020,18:05:00,BRONX,OUTSIDE,48,0.0,STREET,,1011588,247980,40.847282,-73.901187
239279571,01/16/2022,15:09:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1002134,229290,40.79600598,-73.93540919
210953391,03/12/2020,20:46:00,STATEN ISLAND,OUTSIDE,120,0.0,STREET,,961612,166618,40.623985,-74.081549
86887456,09/23/2012,19:15:00,QUEENS,OUTSIDE,113,0.0,STREET,,1052234,192115,40.6937269,-73.75484171
49913265,08/08/2008,22:40:00,QUEENS,OUTSIDE,101,0.0,STREET,PVT HOUSE,1049922,158283,40.600893,-73.763508
24577499,10/01/2006,00:22:00,BRONX,OUTSIDE,48,0.0,STREET,,1015760,249184,40.850581,-73.886102
68109558,11/22/2009,01:50:00,MANHATTAN,OUTSIDE,25,0.0,STREET,,1000550,230489,40.79929997,-73.94112713
162792029,03/14/2017,05:53:00,BROOKLYN,INSIDE,62,0.0,DWELLING,,989622,159779,40.605232,-73.980652
168528144,08/27/2017,02:12:00,BROOKLYN,OUTSIDE,88,0.0,STREET,,992374,191533,40.692387,-73.970704
63106907,06/25/2009,01:46:00,BRONX,OUTSIDE,43,0.0,STREET,MULTI DWELL - APT BUILD,1021739,244529,40.83777128,-73.86451768
46538068,05/17/2008,23:10:00,QUEENS,OUTSIDE,101,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1053494,161531,40.609773,-73.750609
71841287,03/20/2010,23:45:00,BROOKLYN,OUTSIDE,70,0.0,STREET,,995602,174469,40.645548,-73.95909
137999383,07/31/2014,23:12:00,BROOKLYN,OUTSIDE,77,0.0,STREET,,1005239,185096,40.6747,-73.924332
138364632,08/23/2014,03:46:00,MANHATTAN,OUTSIDE,30,0.0,STREET,,995697,238142,40.820323,-73.958643
307645265,06/05/2025,21:52:00,BRONX,OUTSIDE,42,0.0,STREET,,1009310,238924,40.82243119,-73.90945601
86325045,08/18/2012,16:30:00,BROOKLYN,OUTSIDE,63,0.0,STREET,,1006216,167447,40.62625257,-73.92086819
206931576,01/05/2020,14:25:00,BROOKLYN,INSIDE,79,0.0,COMMERCIAL,GROCERY/BODEGA,998094,188080,40.682903,-73.950082
10187486,01/16/2006,23:59:00,BROOKLYN,OUTSIDE,81,0.0,STREET,GROCERY/BODEGA,1004565,189335,40.686345,-73.926749
49589386,08/02/2008,15:02:00,MANHATTAN,OUTSIDE,23,0.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999998,226211,40.78756,-73.943129
214513456,06/23/2020,23:38:00,QUEENS,OUTSIDE,114,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,999112,214335,40.754965,-73.946354
296455537,11/13/2024,22:20:00,BRONX,OUTSIDE,46,0.0,STREET,,1005905,248763,40.849456,-73.921728
28135651,03/27/2007,19:05:00,BROOKLYN,OUTSIDE,78,0.0,STREET,,991398,187568,40.68150467,-73.97422823
25965072,12/27/2006,11:46:00,BROOKLYN,OUTSIDE,79,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,998205,190418,40.689322,-73.949679
149876555,01/28/2016,17:07:00,BROOKLYN,OUTSIDE,67,0.0,STREET,,998621,176739,40.651774,-73.948208
138364637,08/23/2014,23:38:00,QUEENS,OUTSIDE,104,0.0,STREET,,1010096,194817,40.701367,-73.906784
168192563,08/17/2017,00:15:00,QUEENS,OUTSIDE,109,2.0,HOUSING,MULTI DWELL - PUBLIC HOUS,1031364,218413,40.766054,-73.829917
76601146,12/26/2010,00:25:00,BRONX,OUTSIDE,48,0.0,STREET,,1017773,245890,40.84152278,-73.87884367
236817420,11/22/2021,12:50:00,BRONX,OUTSIDE,40,0.0,STREET,,1007567,237087,40.817396,-73.91576
